id,Date,GE,KO,GOOGL,AAPL,MSFT,AMZN,NVDA,AVGO,COST,META,NFLX,PEP,TSLA,PG,CL,XOM,IBM
11337,05-04-2017,145.68,43.42,47.74,36.63,68.81,46.88,2.6,22.34,182.45,150.85,157.25,112.96,19.7,86.45,71.95,81.64,151.92
11338,05-05-2017,145.78,43.79,47.51,37.24,69,46.71,2.6,22.65,180.2,150.24,156.6,113.22,20.56,86.5,71.81,82.02,148.1
11339,05-08-2017,145.03,43.59,47.93,38.25,68.94,47.45,2.57,22.51,172.64,151.06,156.38,113.22,20.48,86.55,71.84,82.89,146.17
11340,05-09-2017,144.33,43.89,47.84,38.5,69.04,47.64,2.57,22.85,172.68,150.48,157.46,112.72,21.42,86.4,71.5,82.31,145.29
11341,05-10-2017,143.18,43.48,47.74,38.32,69.31,47.45,3.03,23.13,171.35,150.29,160.28,112.84,21.68,86.49,71.8,81.91,144.47
11342,05-11-2017,144.03,43.49,47.79,38.49,68.46,47.38,3.16,23.11,171.26,150.04,158.54,113.04,21.54,86.17,71.62,82.61,143.9
11343,05-12-2017,141.04,43.64,47.76,39.03,68.38,48.07,3.2,23.6,170.88,150.33,160.81,112.91,21.65,86.19,71.25,82.55,143.63
11344,05-15-2017,140.59,43.46,47.96,38.92,68.43,47.9,3.36,23.9,171.57,150.19,160.02,113.94,21.06,86.33,71.65,82.8,144.72
11345,05-16-2017,139.89,43.87,48.23,38.87,69.41,48.3,3.42,24.07,171,149.78,159.41,113.79,21.13,86.24,71.58,82.55,146.79
11346,05-17-2017,136.75,43.81,47.11,37.56,67.48,47.24,3.19,23.12,169.15,144.85,153.2,113.74,20.41,86.26,75.69,81.99,144.16
11347,05-18-2017,137.1,43.87,47.53,38.14,67.71,47.92,3.33,23.77,170.72,147.66,155.7,114.03,20.87,85.87,73.93,81.75,144.02
11348,05-19-2017,139.94,43.85,47.73,38.27,67.69,47.99,3.4,23.41,171.64,148.06,157.02,113.69,20.72,86.24,74.82,81.93,145.17
11349,05-22-2017,140.59,43.89,48.2,38.5,68.45,48.53,3.47,23.84,172.4,148.24,157.16,114.7,20.69,86.21,74.28,82.29,145.8
11350,05-23-2017,141.09,44.25,48.53,38.45,68.68,48.58,3.43,23.65,172.47,148.07,157.95,115.05,20.26,86.08,73.84,82.58,145.21
11351,05-24-2017,138.84,44.51,48.88,38.34,68.77,49.02,3.46,23.96,173.01,150.04,157.75,116.06,20.68,86.5,74.6,82.29,145.67
11352,05-25-2017,137.15,45,49.59,38.47,69.62,49.67,3.46,24.09,174.73,151.96,163.05,117.53,21.12,86.86,75.37,81.75,146.33
11353,05-26-2017,136.95,45.35,49.66,38.4,69.96,49.79,3.55,24.12,177.86,152.13,162.43,117.91,21.68,87.25,75.45,81.55,145.65
11354,05-30-2017,136.5,45.16,49.81,38.42,70.41,49.84,3.62,23.98,178.92,152.38,163.22,118.01,22.34,87.4,76.09,81.1,144.93
11355,05-31-2017,136.6,45.43,49.35,38.19,69.84,49.73,3.61,23.95,180.43,151.46,163.07,116.87,22.73,88.09,76.36,80.5,145.79
11356,06-01-2017,138.29,45.45,49.41,38.3,70.1,49.8,3.61,23.46,180.63,151.53,162.99,117.23,22.69,88.13,76.69,80.7,145.82
11357,06-02-2017,139.09,45.83,49.81,38.86,71.76,50.34,3.59,25.45,180.97,153.61,165.18,117.67,22.66,88.59,77.11,79.5,145.23
11358,06-05-2017,139.59,45.78,50.19,38.48,72.28,50.57,3.7,25.22,182.08,153.63,165.06,117.88,23.15,88.74,77.23,80.12,145.58
11359,06-06-2017,139.34,45.9,49.83,38.61,72.52,50.15,3.68,25.39,181.45,152.81,165.17,117.7,23.52,88.8,77,81.21,145.54
11360,06-07-2017,138.09,45.5,50.08,38.84,72.39,50.5,3.73,25.43,182.2,153.12,165.61,117.05,23.98,88.77,77.16,80.91,144.21
11361,06-08-2017,137.65,45.39,50.21,38.75,71.95,50.51,4,25.5,181.41,154.71,165.88,115.89,24.67,87.85,75.79,80.62,145.28
11362,06-09-2017,139.39,45.06,48.51,37.24,70.32,48.92,3.74,24.33,180.38,149.6,158.03,115.94,23.82,88.16,75.77,82.13,147.19
11363,06-12-2017,144.38,45.35,48.09,36.35,69.78,48.25,3.75,24.27,179.64,148.44,151.44,116.23,23.93,88.24,75.55,82.93,148.22
11364,06-13-2017,141.94,45,48.53,36.65,70.65,49.04,3.79,24.29,180.51,150.68,152.72,116.32,25.06,88.06,75.69,82.96,147.33
11365,06-14-2017,143.13,45.18,48.4,36.29,70.27,48.82,3.79,24.05,181.67,150.25,152.2,117.37,25.38,88.44,75.88,82.07,146.91
11366,06-15-2017,144.38,45.18,48.01,36.07,69.9,48.21,3.81,23.8,180.06,149.8,151.76,117.21,25.02,89.38,76.35,82.26,147.31
11367,06-16-2017,144.68,45.31,47.93,35.57,70,49.39,3.79,23.63,167.11,150.64,152.38,116.86,24.76,89.66,76.31,83.49,148.41
11368,06-19-2017,143.68,45.35,48.76,36.59,70.87,49.76,3.93,24.12,164.34,152.87,153.4,117.29,24.65,89.86,76.9,82.76,147.9
11369,06-20-2017,140.34,45.35,48.45,36.25,69.91,49.63,3.93,24,162.9,152.25,152.05,117.95,24.82,89.63,76.35,82.31,148
11370,06-21-2017,138.59,45.62,48.93,36.47,70.27,50.11,3.99,24.51,163.15,153.91,155.03,117.42,25.09,89.4,75.68,81.44,146.89
11371,06-22-2017,137.45,45.17,48.83,36.41,70.26,50.07,3.96,24.4,159.79,153.4,154.89,116.15,25.51,89.03,75.53,81.08,147.48
11372,06-23-2017,137.55,45.05,49.3,36.57,71.21,50.19,3.85,24.53,157.13,155.07,158.02,116.96,25.56,89.42,75.92,81.61,147.2
11373,06-26-2017,137.75,45.32,48.6,36.46,70.53,49.7,3.8,24.28,160.2,153.59,157.5,117.12,25.17,89.36,75.89,81.24,148.27
11374,06-27-2017,135.75,45.34,47.4,35.93,69.21,48.84,3.66,23.53,159.26,150.58,151.03,115.94,24.16,88.61,75.37,81.11,147.81
11375,06-28-2017,135.1,45.25,48.05,36.46,69.8,49.52,3.79,24.11,160.17,153.24,153.41,116.38,24.75,88.37,75.09,81.53,148.36
11376,06-29-2017,134.8,45.13,46.89,35.92,68.49,48.8,3.67,23.4,158.68,151.04,150.09,115.18,24.05,86.99,74.12,80.7,147.22
11377,06-30-2017,134.75,44.89,46.48,36.01,68.93,48.4,3.61,23.31,159.93,150.98,149.41,115.49,24.11,87.15,74.13,80.73,146.93
11378,07-03-2017,136.95,45.11,45.97,35.88,68.17,47.68,3.48,22.98,158.82,148.43,146.17,115.44,23.51,87.74,73.94,82.1,148.6
11379,07-05-2017,136.45,44.79,46.61,36.02,69.08,48.57,3.58,23.16,158.02,150.34,147.61,115.3,21.81,87.67,73.76,80.85,146.78
11380,07-06-2017,131.26,44.72,46.38,35.68,68.57,48.26,3.59,23.5,157.09,148.82,146.25,115.13,20.59,87.37,73.45,80.12,145.53
11381,07-07-2017,130.46,44.47,47.04,36.05,69.46,48.94,3.67,23.96,154.11,151.44,150.18,115.51,20.88,87.65,73.34,80.22,146.08
11382,07-10-2017,129.91,44.45,47.55,36.27,69.98,49.82,3.84,24.18,151,153.5,152.67,114.27,21.07,87.09,73.08,80.16,146.54
11383,07-11-2017,131.61,44.32,47.68,36.38,69.99,49.71,3.9,24.09,151.11,155.27,154.33,113.74,21.81,86.77,72.4,80.6,146.32
11384,07-12-2017,132.61,44.59,48.38,36.44,71.15,50.33,4.06,24.64,151.75,158.9,158.75,114.77,21.97,86.96,72.28,80.96,146.81
11385,07-13-2017,133.65,44.49,48.44,36.94,71.77,50.03,4.02,24.73,153.6,159.26,158.21,114.02,21.56,86.7,72.23,80.97,146.74
11386,07-14-2017,133.6,44.52,48.85,37.26,72.78,50.09,4.12,25.03,153,159.97,161.12,114.93,21.85,87.1,72.49,81.28,147.32
11387,07-17-2017,133.8,44.66,48.8,37.39,73.35,50.5,4.11,24.9,152.84,159.73,161.7,114.93,21.3,87.55,72.59,80.86,146.15
11388,07-18-2017,134.15,44.78,49.35,37.52,73.3,51.22,4.15,25.09,151.5,162.86,183.6,115.01,21.88,88.64,72.52,80.6,147.1
11389,07-19-2017,134.4,44.67,49.64,37.76,73.86,51.34,4.13,25.44,151.24,164.14,183.86,115.34,21.68,88.35,72.49,80.85,140.92
11390,07-20-2017,133.16,44.9,49.61,37.59,74.22,51.44,4.19,25.34,150.99,164.53,183.6,115.51,21.99,88.6,72.09,80.86,141.04
11391,07-21-2017,129.26,44.78,49.69,37.57,73.79,51.28,4.2,25.31,150.44,164.43,188.54,116.63,21.89,88.61,73.27,80.12,140.49
11392,07-24-2017,126.87,45.04,49.92,38.02,73.6,51.95,4.15,25.3,151,166,187.91,116.13,22.83,88.18,71.85,79.87,139.44
11393,07-25-2017,126.92,45.02,48.45,38.19,74.19,51.99,4.13,25.43,153.17,165.28,186.97,116.45,22.64,89.14,72.05,80.27,139.64
11394,07-26-2017,127.67,44.55,48.27,38.37,74.05,52.64,4.18,25.7,152.09,165.61,189.08,117.19,22.92,89.3,73,80.37,138.84
11395,07-27-2017,128.67,45.8,47.63,37.64,73.16,52.3,4.04,25.1,152.52,170.44,182.68,117.34,22.3,90.68,72.95,80.83,138.57
11396,07-28-2017,127.37,46,47.92,37.38,73.04,51,4.11,25.04,152.89,172.45,184.04,116.61,22.34,90.21,72.54,79.6,137.82
11397,07-31-2017,127.77,46,47.28,37.18,72.7,49.39,4.06,24.67,158.51,169.25,181.66,116.61,21.56,90.82,72.2,80.04,138.18
11398,08-01-2017,126.92,45.97,47.33,37.51,72.58,49.81,4.11,24.84,159.72,169.86,182.03,115.92,21.3,91.1,71.7,80.17,138.79
11399,08-02-2017,127.32,45.6,47.38,39.28,72.26,49.79,4.11,25.34,161.28,169.3,180.74,115.61,21.73,91.04,71.62,80.6,137.97
11400,08-03-2017,128.52,45.65,47.02,38.89,72.15,49.35,4.16,25.03,157.91,168.59,179.23,116.3,23.14,90.86,71.6,80.49,138.44
11401,08-04-2017,128.62,45.67,47.29,39.1,72.68,49.38,4.18,24.92,156.44,169.62,180.27,116.37,23.79,90.67,71.48,80.21,138.65
11402,08-07-2017,127.87,45.52,47.29,39.7,72.4,49.61,4.31,25.24,156.95,171.98,181.33,116.96,23.68,91.44,71.74,80.16,137.04
11403,08-08-2017,127.52,45.64,47.21,40.02,72.79,49.49,4.26,25.14,157.75,171.23,178.36,116.71,24.35,91.58,71.7,79.96,135.74
11404,08-09-2017,128.27,45.56,47,40.27,72.47,49.1,4.3,24.92,156.86,171.18,175.78,116.63,24.24,91.92,71.57,80.21,135.41
11405,08-10-2017,126.22,45.56,46.18,38.83,71.41,47.85,4.12,24.07,156.64,167.4,169.14,116.38,23.69,91.74,71.55,78.97,135.48
11406,08-11-2017,125.72,45.86,46.5,39.37,72.5,48.4,3.9,24.42,156.65,168.08,171.4,116.51,23.86,91.34,71.26,78.21,135.48
11407,08-14-2017,126.52,45.67,46.95,39.96,73.59,49.17,4.21,25.09,157.91,170.75,171,117.84,24.25,91.65,71.45,78.23,135.94
11408,08-15-2017,125.42,45.8,46.9,40.4,73.22,49.14,4.17,25.37,156.88,171,168.5,118.97,24.16,92.2,71.8,78.04,135.7
11409,08-16-2017,125.22,46.15,47.21,40.24,73.65,48.91,4.13,25.34,159.76,170,169.98,119.1,24.19,92.44,71.93,77.47,136.11
11410,08-17-2017,123.48,46.12,46.38,39.47,72.4,48.03,4.04,24.7,158.57,166.91,166.09,118.39,23.46,92.07,71.3,76.26,134.39
11411,08-18-2017,122.48,45.8,46.31,39.38,72.49,47.92,4.04,24.94,157.08,167.41,166.54,117.6,23.16,92.47,71.02,76.64,133.44
11412,08-21-2017,122.18,45.67,46.04,39.3,72.15,47.66,3.98,24.96,157.07,167.78,166.76,118.26,22.52,92.86,71.61,76.38,134.04
11413,08-22-2017,122.73,45.7,47.02,39.95,73.16,48.35,4.06,25.52,158.7,169.64,169.34,117.92,22.76,92.79,71.64,76.74,134.69
11414,08-23-2017,121.68,45.63,47.13,39.99,72.72,47.9,4.14,25.69,159.37,168.71,169.06,117.29,23.52,92.44,71.22,76.61,135.77
11415,08-24-2017,121.23,45.54,46.84,39.82,72.69,47.62,4.13,25.51,151.33,167.74,168.13,116.22,23.53,92.27,70.78,76.33,136.53
11416,08-25-2017,122.18,45.6,46.53,39.97,72.82,47.26,4.1,24.56,152.45,166.32,165.95,115.85,23.2,92.51,71.15,76.72,137.3
11417,08-28-2017,122.08,45.63,46.41,40.37,72.83,47.3,4.12,24.33,152.55,167.24,167.12,115.54,23.04,92.47,70.9,76.47,136.12
11418,08-29-2017,121.93,45.4,46.79,40.73,73.05,47.7,4.12,24.17,153.56,168.05,168.81,115.84,23.16,92.32,71.3,76.45,136.72
11419,08-30-2017,121.13,45.36,47.18,40.84,74.01,48.38,4.14,24.6,154.44,169.92,174.69,115.15,23.55,91.87,70.95,76.1,136.17
11420,08-31-2017,122.48,45.4,47.76,41,74.77,49.03,4.24,25.21,156.74,171.97,174.71,115.73,23.73,92.27,71.64,76.33,136.62
11421,09-01-2017,125.42,45.64,47.6,41.01,73.94,48.91,4.26,25.27,158.24,172.02,174.74,115.84,23.69,92.53,71.3,76.57,137.62
11422,09-05-2017,123.53,45.75,47.07,40.52,73.61,48.26,4.15,24.91,159.14,170.72,174.52,115.87,23.31,92.72,71.11,77.18,136.63
11423,09-06-2017,124.33,45.98,47.1,40.48,73.4,48.39,4.15,24.94,158.86,172.09,179.25,116.35,22.97,92.72,71.49,78.78,137.37
11424,09-07-2017,119.84,46.01,47.49,40.32,74.34,48.97,4.16,24.66,159.28,173.21,179,116.99,23.37,92.97,71.56,79.03,136.49
11425,09-08-2017,118.84,46.19,47.07,39.66,73.98,48.3,4.09,24.41,157.31,170.95,176.42,115.04,22.89,92.84,71.82,78.82,136.06
11426,09-11-2017,118.34,46.35,47.16,40.38,74.76,48.9,4.22,24.77,157.36,173.51,181.74,115.69,24.25,93.99,72.02,79.25,138.37
11427,09-12-2017,119.29,46.5,47.33,40.22,74.68,49.13,4.24,24.71,160.04,172.96,185.15,115,24.18,93.51,71.95,79.5,139.22
11428,09-13-2017,120.28,46.68,47.52,39.91,75.21,49.98,4.26,24.62,162.99,173.05,183.64,114.45,24.42,93.55,71.65,79.77,139.44
11429,09-14-2017,121.03,46.4,47.01,39.57,74.77,49.61,4.24,24.7,162.37,170.96,182.63,114.19,25.18,93.55,72.14,80.09,139.01
11430,09-15-2017,119.39,46.3,46.76,39.97,75.31,49.34,4.5,25.06,162.3,171.64,182.35,114.85,25.32,93.27,72.28,80.07,138.33
11431,09-18-2017,122.03,46.15,46.49,39.67,75.16,48.71,4.69,24.98,160.91,170.01,184.62,114.99,25.67,93.15,72.39,80.09,138.07
11432,09-19-2017,120.73,46.14,46.84,39.68,75.44,48.49,4.68,24.98,161.56,172.52,185.68,114.49,25.01,94.17,72.81,80.22,137.92
11433,09-20-2017,121.33,45.76,47.38,39.02,74.94,48.66,4.65,24.29,162.85,172.17,185.51,113.58,24.93,94.4,72.55,80.55,139.34
11434,09-21-2017,123.48,45.71,47.38,38.35,74.21,48.23,4.52,24.04,161.48,171.11,188.78,112.8,24.43,92.64,71.37,79.89,138.75
11435,09-22-2017,124.08,45.45,47.16,37.97,74.41,47.76,4.47,23.92,161.29,170.54,187.35,111.85,23.41,92.24,71.19,79.92,138.62
11436,09-25-2017,125.27,45.5,46.71,37.64,73.26,46.99,4.28,23.55,162.33,162.87,178.55,111.94,23,92.72,73,80.98,139.33
11437,09-26-2017,124.37,45.69,46.87,38.28,73.26,46.93,4.3,23.73,164.07,164.21,179.38,111.81,23.02,92.65,73.39,80.89,139.99
11438,09-27-2017,121.58,45.47,48,38.56,73.85,47.54,4.39,24.06,164.42,167.68,181.97,111.1,22.73,90.87,73.08,81.43,139.13
11439,09-28-2017,120.93,44.67,48.24,38.32,73.87,47.82,4.39,24.29,163.9,168.73,180.7,111.64,22.64,90.89,73.15,82.19,139.13
11440,09-29-2017,120.63,44.86,48.69,38.53,74.49,48.07,4.47,24.25,164.29,170.87,181.35,111.43,22.74,90.98,72.85,81.98,138.58
11441,10-02-2017,122.58,45.05,48.37,38.45,74.61,47.96,4.47,24.05,165.89,169.47,177.01,109.12,22.77,91.77,72.95,81.63,140.08
11442,10-03-2017,123.73,44.86,48.6,38.62,74.26,47.86,4.48,23.95,165.08,169.96,179.19,109.13,23.21,92.12,72.44,81.76,140.2
11443,10-04-2017,122.13,45.11,48.34,38.37,74.69,48.27,4.52,24.2,165.21,168.42,184.45,109.34,23.67,92.42,72.88,81.79,139.91
11444,10-05-2017,122.43,45.51,49.26,38.85,75.97,49.04,4.52,24.37,167.07,171.24,194.39,110.45,23.69,92.03,73.21,82.02,140.14
11445,10-06-2017,121.68,45.39,49.68,38.83,76,49.48,4.53,24.57,157.09,172.23,198.02,110.4,23.79,92.33,72.72,81.71,139.91
11446,10-09-2017,116.89,45.48,49.62,38.96,76.29,49.55,4.63,24.64,154.61,172.5,196.87,110.01,22.86,92.12,72.36,82.03,140.78
11447,10-10-2017,116.54,45.6,49.39,38.98,76.29,49.36,4.72,24.6,156.87,171.59,195.08,110.78,23.71,91.62,72.9,82.26,141.84
11448,10-11-2017,115.1,45.88,50.28,39.14,76.42,49.75,4.77,25.04,157.87,172.74,194.95,111.51,23.64,91.46,74.73,82.6,141
11449,10-12-2017,115,45.98,50.28,39,77.12,50.05,4.78,24.87,157.22,172.55,195.86,112.45,23.71,92.15,75.16,82.43,140.44
11450,10-13-2017,114.65,46.25,50.39,39.25,77.49,50.15,4.86,24.8,159.85,173.74,199.49,112.62,23.7,93.04,75.99,82.41,140.5
11451,10-16-2017,116.54,46.12,50.47,39.97,77.65,50.32,4.95,24.67,158.81,174.52,202.68,113.57,23.37,93.14,75.75,82.81,140.25
11452,10-17-2017,115.69,46.53,50.55,40.12,77.59,50.46,4.94,24.26,158.38,176.11,199.48,112.19,23.72,92.8,74.96,82.96,139.97
11453,10-18-2017,115.34,46.41,50.64,39.94,77.61,49.85,4.94,24.4,157.55,176.03,195.54,111.95,23.98,92.77,74.44,82.76,152.38
11454,10-19-2017,117.64,46.37,50.09,38.99,77.91,49.33,4.95,24.43,158.46,174.56,195.13,112.67,23.45,91.59,73.14,82.74,153.69
11455,10-20-2017,118.89,46.58,50.25,39.06,78.81,49.15,4.92,24.42,160.77,174.98,194.16,111.61,23.01,88.25,72.32,83.11,154.8
11456,10-23-2017,111.35,46.38,49.28,39.04,78.83,48.32,4.92,24.43,162.04,171.27,192.47,111.69,22.47,87.3,72.19,83.24,152.4
11457,10-24-2017,109.21,46.26,49.42,39.28,78.86,48.8,4.97,24.77,162.29,171.8,196.02,110.75,22.49,86.98,71.84,83.47,148.89
11458,10-25-2017,107.26,46.37,49.57,39.1,78.63,48.65,4.84,24.58,162.18,170.6,193.77,110.07,21.72,86.86,71.42,83.17,146.62
11459,10-26-2017,106.36,46.32,49.57,39.35,78.76,48.62,4.89,24.38,162.46,170.63,195.21,110.73,21.74,87.5,71.21,83.47,146.71
11460,10-27-2017,103.72,46.13,51.68,40.76,83.81,55.05,5.05,25.29,162.38,177.88,199.54,110.6,21.39,87.04,70.4,83.71,146.79
11461,10-30-2017,101.82,46,51.66,41.68,83.89,55.54,5.1,26.12,160.23,179.87,198.37,109.65,21.34,86.27,69.2,83.54,147.44
11462,10-31-2017,100.58,45.92,51.65,42.26,83.18,55.26,5.17,26.39,161.08,180.06,196.43,110.23,22.1,86.34,70.45,83.35,147.15
11463,11-01-2017,99.88,45.75,52.13,41.72,83.18,55.18,5.18,25.93,162.69,182.66,198,110.13,21.41,86.89,70.56,83.87,147.12
11464,11-02-2017,99.48,45.81,52.15,42.03,84.05,54.71,5.15,25.95,164.95,178.92,199.32,110.05,19.95,86.51,70.94,83.53,146.47
11465,11-03-2017,100.48,45.97,52.5,43.13,84.14,55.58,5.22,27.36,166.44,178.92,200.01,110.22,20.41,86.58,70.15,83.18,144.78
11466,11-06-2017,100.43,45.91,52.13,43.56,84.47,56.03,5.24,27.75,165.05,180.17,200.13,109.26,20.19,86.05,70.25,83.75,144.08
11467,11-07-2017,100.83,45.41,52.62,43.7,84.27,56.16,5.3,27.13,166.28,180.25,195.89,110.47,20.4,86.98,70.9,83.58,144.56
11468,11-08-2017,100.38,45.98,52.91,44.06,84.56,56.64,5.23,27.24,169.05,179.56,196.44,112,20.29,87.58,73.27,83.47,144.77
11469,11-09-2017,99.73,46.12,52.39,43.97,84.09,56.46,5.13,26.56,169.11,179.3,193.9,111.48,20.2,87.78,72.91,83.97,143.56
11470,11-10-2017,102.22,46.2,52.21,43.67,83.87,56.27,5.4,26.5,171.36,178.46,192.02,112.75,20.2,88.16,73.21,82.94,142.47
11471,11-13-2017,94.89,46.6,52.06,43.49,83.93,56.46,5.32,26.5,171.46,178.77,195.08,114.04,21.03,89,73.7,82.89,141.75
11472,11-14-2017,89.3,46.71,52.08,42.84,84.05,56.84,5.35,26.33,171.44,178.07,195.71,115.76,20.58,88.87,73.46,82.24,142.21
11473,11-15-2017,91.1,47.32,51.82,42.27,82.98,56.33,5.25,26.56,169,177.95,192.12,115.1,20.75,88.23,72.48,81.21,140.5
11474,11-16-2017,91.05,46.95,52.42,42.78,83.2,56.86,5.29,27.21,170.98,179.59,195.51,115.23,20.83,89.25,72.63,80.56,142.43
11475,11-17-2017,90.85,46.34,51.79,42.54,82.4,56.49,5.28,27.19,170.98,179,193.2,114.68,21,88.43,71.89,80.24,142.29
11476,11-20-2017,89.7,45.65,51.73,42.5,82.53,56.32,5.35,27.49,172.28,178.74,194.1,114.91,20.58,88.27,72.07,80.55,143.76
11477,11-21-2017,88.95,45.56,52.52,43.29,83.72,56.97,5.4,27.66,173.42,181.86,196.23,116.05,21.19,88.72,72.22,80.87,145.14
11478,11-22-2017,90.55,45.89,52.6,43.74,83.11,57.81,5.37,27.54,172.48,180.87,196.32,115.08,20.84,88.33,71.75,81.1,144.97
11479,11-24-2017,90.75,45.89,52.83,43.74,83.26,59.3,5.42,28.24,171.62,182.78,195.75,115.9,21.04,88.45,72.01,81.42,145.03
11480,11-27-2017,90.4,45.88,53.6,43.52,83.87,59.79,5.35,28.46,172.61,183.03,195.05,115.85,21.12,88.96,72,81.11,145.17
11481,11-28-2017,91.85,45.99,53.16,43.27,84.88,59.68,5.27,27.74,173.65,182.42,199.18,116.77,21.17,89.4,72.76,81.67,145.63
11482,11-29-2017,92.2,45.77,51.87,42.37,83.34,58.06,4.91,27.15,177.53,175.13,188.15,116.84,20.5,89.38,72.01,82.27,146.67
11483,11-30-2017,91.25,45.14,51.81,42.96,84.17,58.84,5.02,27.79,184.43,177.18,187.58,116.52,20.59,89.99,72.45,83.29,147.07
11484,12-01-2017,89.2,45.8,51.25,42.76,84.26,58.12,4.94,27.16,185.13,175.1,186.82,116.78,20.44,90.36,73.04,83.46,147.82
11485,12-04-2017,89.55,45.99,50.59,42.45,81.08,56.7,4.67,26.36,189.56,171.47,184.04,117.46,20.35,91.41,74.52,83.57,149.44
11486,12-05-2017,88.6,46.25,50.98,42.41,81.59,57.08,4.69,26.17,187.82,172.83,184.21,117.59,20.25,91.4,74.59,82.89,148.38
11487,12-06-2017,88.11,46.33,51.64,42.25,82.78,57.62,4.73,26.39,187.22,176.06,185.3,118.9,20.88,91.25,74.25,82.28,147.19
11488,12-07-2017,88.35,46.29,52.23,42.33,82.49,57.99,4.8,26.39,186.2,180.14,185.2,116.73,20.75,90.1,73.2,82.55,146.68
11489,12-08-2017,88.35,45.7,52.47,42.34,84.16,58.1,4.79,25.99,188.07,179,188.54,116.57,21.01,90.37,73.32,82.66,147.87
11490,12-11-2017,88.06,45.18,52.6,43.17,85.23,58.45,4.87,26,188.86,179.04,186.22,117.39,21.93,90.23,73.17,83.03,148.44
11491,12-12-2017,89.35,45.25,52.44,42.93,85.58,58.25,4.77,25.87,188.3,176.96,185.73,117.4,22.74,89.85,72.49,82.76,149.71
11492,12-13-2017,88.6,45.45,52.57,43.07,85.35,58.21,4.65,26.2,188.28,178.3,187.86,117.8,22.6,90.88,73.35,83.12,147.01
11493,12-14-2017,88.01,45.81,52.87,43.06,84.69,58.71,4.66,25.93,186.53,178.39,189.56,118.02,22.53,91,73.24,82.9,147.1
11494,12-15-2017,88.9,46.29,53.6,43.49,86.85,58.96,4.79,26.57,192.73,180.18,190.12,119.22,22.9,91.89,74.05,83.03,145.66
11495,12-18-2017,88.6,46.2,54.25,44.11,86.38,59.53,4.95,26.44,192.31,180.82,190.42,118.05,22.59,91.88,73.99,82.94,146.46
11496,12-19-2017,87.76,46.04,53.99,43.64,85.83,59.37,4.9,26.37,188.33,179.51,187.02,118.61,22.07,91.68,74.85,82.44,146.36
11497,12-20-2017,87.06,46.21,53.68,43.59,85.52,58.88,4.92,26.56,187.51,177.89,188.82,119.02,21.93,91.53,74.52,82.87,146.09
11498,12-21-2017,87.16,46.14,53.54,43.75,85.5,58.74,4.9,26.15,186.8,177.45,188.62,118.26,22.11,91.67,74.66,83.85,144.71
11499,12-22-2017,87.31,45.69,53.44,43.75,85.51,58.42,4.88,26.24,186.63,177.2,189.94,118.6,21.68,92.13,75.15,83.97,145.66
11500,12-26-2017,86.96,45.7,53.29,42.64,85.4,58.84,4.94,25.81,186.55,175.99,187.76,118.89,21.15,92.48,75.48,83.98,145.98
11501,12-27-2017,86.71,45.9,53.01,42.65,85.71,59.11,4.93,25.91,186.3,177.62,186.24,119.3,20.78,92.1,75.37,83.9,146.26
11502,12-28-2017,86.61,45.91,52.8,42.77,85.72,59.31,4.93,26.04,186.62,177.92,192.71,119.35,21.02,92.07,75.14,84.02,147.13
11503,12-29-2017,87.06,45.7,52.67,42.31,85.54,58.47,4.84,25.69,186.12,176.46,191.96,119.92,20.76,91.88,75.45,83.64,146.54
11504,01-02-2018,89.7,45.91,53.66,43.07,85.95,59.45,4.98,26.7,188.32,181.42,201.07,118.06,21.37,90.65,75.14,85.03,147.33
11505,01-03-2018,90.55,45.49,54.58,43.06,86.35,60.21,5.31,26.99,190.58,184.67,205.05,117.75,21.15,90.54,74.85,86.7,151.38
